link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1)
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,2,2000,47,561.4,11.163338717574435,-0.515960321550746,48.3363237762558,693.8,8.941199535087891,0.21078555529389123,133.88143255514086,1255.0,214.86263236462486
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,3,600,47,19.2,35.710024215736624,-2.9210982979039875,0.0,535.4,47.93782466190778,-0.12944480609927378,0.0,555.0,0.7801316747841187
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,3,800,47,36.2,35.611455428462726,-3.4265645159172307,0.0,696.6,46.689084826068594,-0.10234694626287659,0.0,733.2,1.138217493571506
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,3,1000,47,63.8,33.485507362227374,-4.568658038378622,0.0,854.6,43.52355514161879,-0.18851008612135997,0.00045508982035928175,918.6,2.1557851778809316
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,3,1200,47,157.8,28.367962024449252,-4.548227199781595,0.047822222222222176,951.0,36.25096176695045,-0.2757807946656495,0.32984933322869703,1108.6,6.466077214449899
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,3,1500,47,515.6,13.277697892301443,-0.9554990060276595,20.092284397398984,748.0,11.093961061561853,0.16767010101276408,74.73080401673721,1262.8,138.54368259512694
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,3,1800,47,531.0,12.426275243131546,-0.6160531240901725,40.65845008585453,730.2,9.828220538785109,0.2279746544620545,121.60473823550547,1261.8,202.65668764458638
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,3,2000,47,528.4,12.85226868587534,-0.657717532098838,42.235310200079,734.2,9.888998305737397,0.24055157509616726,121.66951410840477,1263.6,205.58934949477862
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,4,600,47,19.0,35.839673103815514,-2.6663775783206503,0.0,535.6,48.02252960369504,-0.11784456075052947,0.0,555.0,0.7604935861970304
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,4,800,47,34.8,36.26719427194091,-3.1492858300089432,0.0,698.0,47.052995284296685,-0.10619746412141198,0.0,733.2,1.022560308285064
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,4,1000,47,65.0,33.39170696450265,-4.281147559201153,0.0,853.4,43.16364072609423,-0.15886908109327044,0.0023663253697383383,918.6,2.256694675647765
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,4,1200,47,144.4,28.881738899710086,-4.70078751638835,0.0,966.2,37.01850236022905,-0.19226485776971064,0.17243866364186747,1110.8,5.721341848339572
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,4,1500,47,502.8,14.257202344653283,-0.9251350984034831,17.605436180313,773.4,11.011819921298525,0.251363856855016,71.13391278776285,1276.0,136.8453198709832
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,4,1800,47,515.8,13.546864588937492,-0.8572104639229294,38.4661786187281,760.0,10.542931808342837,0.2742300695726506,109.2268374799914,1275.4,191.87479400789
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,4,2000,47,519.2,13.36811424405273,-0.7890134791931909,41.834367881706044,750.4,10.522970802097424,0.24106264593944057,116.85728170127939,1270.6,202.1451695398732
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,5,600,47,12.0,36.2734455490575,-2.197037857982604,0.0,542.6,47.83155178817995,0.18391069498153778,0.0,555.0,0.7190699254450911
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,5,800,47,23.6,36.81601882835865,-1.5502258273472365,0.0,709.2,46.759565880435254,0.20375014371061875,0.0,733.2,1.054594971921769
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,5,1000,47,42.8,33.74163193150931,-3.41162030746178,0.0,875.4,44.140157621822475,0.1891777628558194,0.0005567928730512251,918.4,2.023532464798117
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,5,1200,47,96.2,29.973109640542503,-3.9021421398099165,0.0,1016.4,38.03812677752839,0.3739807978058626,0.051393734870561036,1112.6,5.396729332958076
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,5,1500,47,411.2,17.6338006338371,-1.5699452175431856,6.482008821020696,895.4,14.670102236063153,0.5851948761867916,41.84414141401403,1305.8,104.5803437761363
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,5,1800,47,413.8,17.453544747206287,-1.4176052688973524,20.26330868007026,898.0,14.527693613613986,0.5863612413943353,83.43228982023733,1312.4,169.2957915860017
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,5,2000,47,441.8,16.4498444471405,-1.3413449695791424,24.578005499098886,863.4,13.092854568649509,0.46789131692526853,93.11080284208526,1307.0,180.07248154477185
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,6,600,47,9.2,36.63487616537395,-1.4748017322788616,0.0,545.2,48.11416833687012,0.25977797475131387,0.0,555.2,0.823233089434771
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,6,800,47,12.8,35.12195577394008,-3.108162263687179,0.0,720.2,47.195159642057014,0.351223125651766,0.0,733.4,1.2052756309708392
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,6,1000,47,32.8,34.34887116471522,-2.184346419495429,0.0,885.4,44.36227363202039,0.40914316480784124,0.0036838315441783598,918.6,2.3433550582524636
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,6,1200,47,72.8,30.706807450888068,-2.8541877518108194,0.0,1039.4,38.80775956706633,0.7140087699490615,0.030531859713521868,1112.4,5.913164881958172
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,6,1500,47,333.0,20.292469795250128,-2.0904243597869145,3.252046145013182,985.0,18.646411953406776,0.8364936239806703,26.454211399589507,1317.6,81.22669867818908
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,6,1800,47,367.4,19.01874032144764,-2.0257901271010104,12.484783008848073,950.2,16.482624246473577,0.7770650557047571,66.95470602450065,1319.0,151.59492096973463
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,6,2000,47,359.8,19.71732338241399,-1.9794650789723938,12.718314193065012,969.0,16.83833591891863,0.8203005752777607,63.203798809202155,1330.0,151.27170776740974
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,7,600,47,9.8,36.01610911248652,-2.2748308226421825,0.0,544.6,48.17837449498563,0.26055640536022184,0.0,555.2,0.7804484429808589
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,7,800,47,15.0,35.70213901755112,-3.106592615539216,0.0,718.0,47.202570443016455,0.31173826886729217,0.0,733.4,1.1208745643424347
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,7,1000,47,35.8,34.15541883022419,-3.125398543646157,0.0,882.4,44.54253539921266,0.4059180934229646,0.0023515715948777614,918.6,2.237470361151332
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,7,1200,47,90.6,30.302450136317287,-3.6073389949360086,0.0,1020.6,38.118231811482154,0.6448703341246521,0.03545966509574387,1111.2,6.154085117189574
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,7,1500,47,376.0,18.86053171655754,-1.9281197672331831,3.9519536757326357,927.6,15.836514124830703,0.7255401651383767,33.121886961001096,1303.2,91.23244530096653
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,7,1800,47,386.8,18.084569549943183,-1.505198473276676,16.099281634148852,920.8,15.386410848888275,0.6882935236948124,72.28912526521822,1308.0,158.81957668787535
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,7,2000,47,351.4,19.1807161475752,-1.7391378602557908,16.33881821404674,959.2,16.570994693460953,0.8682024467919562,65.23768709662001,1310.8,156.38598195830184
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,8,600,47,9.4,36.64646626291668,-1.0871264920748818,0.0,545.2,48.47514185783837,0.22189821600000967,0.0,555.0,0.8673506320044975
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,8,800,47,13.8,36.78756345294558,-1.7982046079268301,0.0,719.4,47.38523535922029,0.33824682626281005,0.0,733.6,1.3747983012037028
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,8,1000,47,28.8,34.61468242251836,-2.8755367958690408,0.0,889.2,44.87751435923686,0.45998754524832286,0.000630691300159443,918.8,2.492625591597315
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,8,1200,47,64.6,31.608924451115968,-3.0950852973236596,0.0,1047.4,39.391037577921395,0.9486908165666348,0.00024597918637653726,1112.0,6.541357203912997
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,8,1500,47,253.8,22.315007519421656,-2.3289046005545613,1.772696655132642,1055.8,22.39275751025542,1.2014863603566655,23.04674619772666,1308.8,80.64442672068354
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,8,1800,47,290.2,20.97041152236707,-2.107001932894165,5.675646924071381,1027.6,19.62626375429655,1.1568359651255382,49.478962767475515,1318.0,134.2038599381973
8 : AV-WZ-0.75SRF,0,0.01,0.8,0.2,8,2000,47,282.4,21.231311731566752,-2.1419715993831914,5.766852646165067,1035.2,20.106958194599024,1.1266859409011973,45.999797399973275,1319.4,132.28831046644302
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,1,600,47,15.2,36.6923627466241,-2.0075105142221785,0.0,539.4,51.88909991805387,-0.9414496599566382,0.0,555.0,0.5201081436147803
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,1,800,47,35.6,36.831825004091954,-2.8387802601918977,0.0,697.4,50.79813109636725,-0.8624310658526954,0.0,733.2,0.7018225855438283
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,1,1000,47,58.6,35.19649773994654,-3.646740268984607,0.0,859.6,49.268834559500974,-0.8257298705613157,0.0003472222222222218,918.4,1.0648294972655545
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,1,1200,47,111.8,32.58218583817893,-5.42593644379615,0.0005217391304347828,1000.6,45.41400731696554,-1.0421267598463075,0.007861733098637278,1113.8,2.3484513853199975
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,1,1500,47,410.8,18.478985012059148,-3.6423096299687225,1.8335089866389773,971.2,26.894026676433963,-0.8917054943272129,3.2318591434695945,1380.0,18.52933291459599
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,1,1800,47,684.0,8.120569281707663,-0.39709717989640003,74.97591758602628,749.4,7.443214733805524,0.11524504699171641,139.48760305215166,1432.0,204.00141679775717
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,1,2000,47,671.0,8.046585522186515,-0.3371784424215516,96.79984080566427,759.6,7.873696119572983,0.09676156749120769,164.8205510617511,1429.6,240.06781756649625
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,2,600,47,10.4,36.6795647727177,-1.860242953407894,0.0,544.2,50.701243600781886,-0.21773082964772783,0.0,554.8,0.45028369373481414
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,2,800,47,22.0,36.38990371679481,-3.027467196123826,0.0,710.8,49.575293302871515,-0.24069584289105034,0.0,733.2,0.7052071555012017
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,2,1000,47,39.4,35.48394867988358,-4.061578629630245,0.0,878.6,48.22960469206761,-0.30454276870850644,0.0,918.6,1.0034879890300705
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,2,1200,47,79.0,33.62315268971342,-4.681947703101253,0.0,1033.6,45.26823637343374,-0.481277358211075,0.003585075752092265,1113.6,1.9881086998836142
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,2,1500,47,291.2,22.72142972916737,-4.665563555149066,0.5351567249240132,1094.0,30.634788073076514,-0.5635632901960854,1.6419054694692459,1383.8,12.783773448668494
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,2,1800,47,659.2,9.08370153561635,-0.45222395216998806,41.798805686291466,793.2,8.24058624472431,0.09293369594368917,123.24914084631666,1450.8,187.5606010716765
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,2,2000,47,657.2,8.929611351748354,-0.407276594784619,58.83579272749694,787.0,7.968071178148255,0.15871451036582465,157.96782502832997,1446.0,225.38816596248952
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,3,600,47,9.8,36.54098813263174,-1.9749940792912484,0.0,544.8,50.5668171489146,-0.15722487865751583,0.0,554.8,0.5078218104442207
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,3,800,47,19.2,37.49398961097182,-1.5340535994579212,0.0,713.6,49.59291774087407,-0.16690263937508132,0.0,733.2,0.7008621576526498
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,3,1000,47,32.8,35.942435549971115,-3.37152941683208,0.0,885.2,48.08084183101583,-0.196112289519491,0.0,918.6,1.0740538962865847
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,3,1200,47,65.6,34.232197947263884,-4.1729106498097455,0.0,1047.0,45.62718810993276,-0.3435495497435621,0.0,1114.0,1.85324743920456
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,3,1500,47,217.6,26.245587573330017,-5.2141487279423675,0.32785772561817483,1168.8,33.64822508235774,-0.44614769439864216,0.5914796484183611,1386.6,9.47033526952254
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,3,1800,47,621.4,10.339727833196779,-0.6206219059174585,35.83889043867659,845.8,9.954381233327153,0.11421292707059413,109.0535096521495,1464.8,173.63091069205183
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,3,2000,47,608.2,10.695373717276976,-0.6200146935212757,43.43722030835137,870.8,9.793145087761948,0.2635497319421934,130.22714664735744,1478.2,207.1217007950783
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,4,600,47,9.4,36.3769670893156,-2.421900389395515,0.0,545.2,50.54681248132697,-0.17251542313679075,0.0,554.8,0.5183927545004924
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,4,800,47,18.2,37.552057031436206,-1.3414512777435286,0.0,714.6,49.72849129304747,-0.11832007150345183,0.0,733.2,0.6538735341913653
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,4,1000,47,35.4,35.639953594408,-3.5671599656002377,0.0,882.6,48.066530632142936,-0.19273947993140975,0.0,918.6,1.06462578969315
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,4,1200,47,61.0,33.893826334697124,-4.350946653199566,0.0,1051.6,45.835197502705014,-0.32280605256787864,0.0007889908256880735,1114.0,1.7859490620564316
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,4,1500,47,225.0,24.6386161780172,-4.812156486684643,0.42853016997673965,1158.6,33.07899588818094,-0.28040475451175817,1.275477913718745,1383.0,11.077414799310228
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,4,1800,47,611.2,11.41647486851361,-0.7985618180462353,29.818405166038644,868.0,9.466821794653844,0.2478155812136682,102.46005523610852,1478.6,168.41388764042395
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,4,2000,47,611.4,10.597669807134022,-0.6166159907281846,44.30111806434388,861.2,9.32807542858591,0.21136283126661012,133.27766209964958,1471.6,209.0374082199929
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,5,600,47,6.8,36.62243064299235,-2.418088660751301,0.0,547.8,50.2975695302618,0.1097050189320358,0.0,554.8,0.4858221137503178
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,5,800,47,13.4,37.34999319012812,-1.821685573263025,0.0,719.4,49.39871810093949,0.08276981300574736,0.0,733.2,0.6998378587034552
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,5,1000,47,23.6,35.768600459275646,-3.398910999411073,0.0,894.4,47.92827191851002,0.04617453782553306,0.0,918.6,1.1244139359075294
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,5,1200,47,39.6,35.04184820466325,-3.950862426377301,0.0,1073.2,45.66712116949027,0.05941652074668332,0.0006221408966148236,1113.8,1.8306525324415233
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,5,1500,47,148.4,26.501961144903174,-4.798943041554194,0.11015481615581486,1235.0,36.24541491953799,0.14819451230959682,0.6224814641349518,1382.2,8.496899212679862
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,5,1800,47,497.8,14.921721629318494,-1.391120596274629,13.427463899105515,1027.4,14.273508441355734,0.470057605821082,71.5998837944275,1524.0,139.3009258642764
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,5,2000,47,475.6,15.541086240474561,-1.4118065247690041,22.202516589835984,1066.2,14.628321205782004,0.49991070816505656,90.4865109580129,1543.4,174.21238442330915
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,6,600,47,4.2,36.892014938404785,-1.6163680618467056,0.0,550.4,50.43925556056334,0.08998066931667857,0.0,555.0,0.5916310768574252
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,6,800,47,9.0,36.235488700754914,-3.0529541462730916,0.0,723.8,49.44784723882964,0.16348991255021839,0.0,733.2,0.892635322371204
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,6,1000,47,19.6,36.163826910828305,-1.7821384354580403,0.0,898.4,48.02369636583019,0.18854187632685052,0.00021810250817884402,918.6,1.3438609827245558
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,6,1200,47,33.2,34.14366284851523,-4.2930358166116545,0.0,1079.8,45.54324195476805,0.24091355357899186,0.0,1113.6,2.3084765083194503
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,6,1500,47,97.0,30.125085957355772,-3.9940126185408054,0.0,1289.0,38.37607276795764,0.5638896487724315,0.07920105405151039,1386.4,7.242229797384253
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,6,1800,47,370.6,19.79437735301799,-2.2264109356858395,3.625910721527009,1210.8,19.13378586579351,0.7537572450041937,26.415282892167216,1581.2,78.84205221334422
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,6,2000,47,416.8,18.369134847547738,-1.9084553285098729,12.36605490698452,1146.4,15.845388571136136,0.6804154093579291,69.83533469183917,1564.2,153.06551257808104
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,7,600,47,4.6,36.84228317968507,-2.6708338188813614,0.0,550.0,50.42093248834952,0.10512445467135415,0.0,555.0,0.5841246974367975
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,7,800,47,10.8,36.09057995575016,-3.300760823001049,0.0,722.0,49.45497045976329,0.11042499066584055,0.0,733.2,0.8653898519678902
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,7,1000,47,22.2,34.48282290105934,-3.5680699817277315,0.0,895.8,47.825417236219536,0.10549292526825065,0.0,918.6,1.403351310786353
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,7,1200,47,39.8,33.33134594867803,-4.664957606344853,0.0,1073.0,45.48957392965415,0.13965296360473378,0.0,1113.6,2.2413691696943774
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,7,1500,47,103.6,30.79725524456915,-4.563192670614997,0.0,1282.4,38.16060278711693,0.4557407169639662,0.005176757074929915,1385.8,6.364623663063556
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,7,1800,47,427.8,17.592906561863654,-1.9318001810096264,5.929163843295937,1134.0,16.13431016988867,0.5757335133693879,43.06037818236046,1558.8,104.57073707695231
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,7,2000,47,449.2,16.234335033386856,-1.527903680838009,14.73442609687983,1099.6,14.810758517121396,0.5965106160599449,80.20687347972301,1548.6,161.97198658413325
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,8,600,47,5.0,37.365618593669424,-0.17302813511188794,0.0,549.8,50.66807742577884,0.06084027797156446,0.0,554.8,0.600691104092441
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,8,800,47,7.0,37.105165906646484,-1.438783904113242,0.0,725.8,49.8802658975282,0.14453541627656338,0.0,733.2,0.8937858702631327
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,8,1000,47,16.8,36.577537789672895,-2.3128697760453925,0.0,901.0,48.38943419803489,0.20085918089990024,0.0,918.6,1.4111577555854269
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,8,1200,47,26.2,35.69215617185148,-2.813311576454198,0.0,1086.8,46.64843524789218,0.3411057973953068,0.0,1113.6,2.191634049077374
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,8,1500,47,73.0,32.342281632083036,-3.314573855944275,0.0,1312.6,39.8262335090766,0.8401750057031727,0.0010390044115490074,1385.6,6.833247097692521
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,8,1800,47,254.0,23.6884082150876,-2.819344142640906,0.8762239856488652,1345.4,25.599020343482124,1.2058608044942596,13.730295064060522,1597.4,61.05748684901162
8 : AV-WZ-0.75SRF,0.19,0.01,0.78,0.02,8,2000,47,271.2,22.83785675329462,-2.6349351784635546,5.24718296987278,1335.4,23.1103407925525,1.2135696352697742,34.71450628446662,1606.8,115.47327335814455
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,1,600,47,19.2,35.531520742517145,-3.5210857981248034,0.0,535.4,51.378947059577754,-0.8353414929434688,0.0,555.0,0.6554122032473303
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,1,800,47,39.6,35.941031940750875,-3.3425418820417034,0.0,693.2,50.13348745336172,-0.7717273927778001,0.0,732.8,0.8782716721328512
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,1,1000,47,70.8,33.77946391673979,-4.303813581309965,0.0,847.4,47.53333102456444,-0.8176970559041805,0.001364705882352942,918.4,1.5775404537857027
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,1,1200,47,151.8,30.385391438276315,-5.637195060044465,0.03325084078939012,960.6,42.45302201861118,-1.0844775195705727,0.017718977746640416,1113.8,3.63203338498491
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,1,1500,47,563.0,10.219999778053324,-1.0631328901204071,14.221869803570192,778.8,13.339707505967183,-0.17106321422167575,36.19231185363262,1338.0,71.07185822633858
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,1,1800,47,642.6,8.103370672680585,-0.36092958811325637,84.81824352281953,713.6,7.595653879817542,0.036030946989139265,151.15361950323285,1355.8,224.6918616559778
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,1,2000,47,642.0,8.13352239840664,-0.3516443227242378,91.45482768537791,711.0,7.421683328307208,0.13830707065846629,172.22224541726763,1352.0,245.6520909673155
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,2,600,47,12.6,34.723797709314354,-3.4929997105629047,0.0,542.0,50.38356486110481,-0.18554583419209622,0.0,555.0,0.555382131605137
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,2,800,47,24.0,36.273330558286425,-2.4223845279814165,0.0,709.0,49.233675720039045,-0.1946539720219848,0.0,733.2,0.7919654688833595
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,2,1000,47,47.8,34.5195479066397,-4.08255237663324,0.0,870.4,47.29505175100553,-0.36314706786286943,0.0,918.6,1.3189832704299351
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,2,1200,47,104.2,31.465686161400015,-5.363415642258273,0.0010869565217391302,1008.4,42.592805021707015,-0.5999916870298392,0.029368523665407587,1113.4,3.165763676928173
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,2,1500,47,449.8,15.202669242971377,-2.463275145341888,5.3457346538409825,906.2,19.03208225516667,-0.17812493602977358,18.707021603837354,1352.6,44.40981398565516
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,2,1800,47,621.4,8.837160562070604,-0.3771808651775161,52.47971932433849,739.4,7.634892197904643,0.08898000278967699,143.90444811190653,1359.8,213.2681942052399
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,2,2000,47,619.6,8.786282056665948,-0.36263528829682656,60.64434303417755,744.6,7.635803106131289,0.11013822480661065,157.71180489830766,1364.2,231.81084733774242
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,3,600,47,12.8,35.000846237588945,-3.927118930711811,0.0,541.8,50.22466678461827,-0.1657376232818406,0.0,555.0,0.624472487651364
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,3,800,47,22.8,36.63511458456537,-2.156538227851311,0.0,710.2,49.09849405915178,-0.165724531915028,0.0005890603085554,733.2,0.8525667227207065
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,3,1000,47,41.4,34.73988857129616,-4.1402704625730475,0.0,876.8,46.98848933434694,-0.24300388102853118,0.0,918.6,1.4522203294712608
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,3,1200,47,86.4,32.42990683720116,-4.525633985491484,0.0,1026.2,43.4615730785524,-0.32027876878832434,0.007205179723631117,1114.0,2.7889146600770127
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,3,1500,47,390.6,17.071823678743932,-2.789422689906541,2.939862020837981,971.4,22.707824773263518,-0.17682931675485833,15.238502809276792,1359.2,39.2026174846751
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,3,1800,47,598.6,9.667538901422473,-0.5407243029078639,42.07246556850665,777.0,8.645414654127734,0.13666641606586988,131.2616210323484,1373.8,203.62263042132128
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,3,2000,47,599.6,9.61098606541093,-0.5659822380048035,47.05178161132625,770.2,8.394089915465232,0.1617239163784646,148.1946775736154,1369.6,223.7576651029004
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,4,600,47,12.2,35.142051835596504,-3.9347972671077733,0.0,542.4,50.242575792628806,-0.1490250629813255,0.0,555.0,0.611445637217203
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,4,800,47,22.2,36.59556978485393,-2.326585332006375,0.0,710.8,49.318902835289535,-0.11593207001476347,0.0006741573033707867,733.2,0.7926965481251347
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,4,1000,47,41.4,34.62829084382006,-4.305656976517364,0.0,876.8,46.894284377650386,-0.22782573086241092,0.0,918.6,1.471412759489322
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,4,1200,47,80.8,32.776438761794154,-4.096972886686477,0.0,1031.8,43.56087033353833,-0.22233714130912902,0.005205060786614908,1114.0,2.6898324588453466
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,4,1500,47,389.8,16.660096297560607,-2.784126543593355,5.103920131557606,970.4,22.84412136178728,-0.11516549788174428,16.36397457699645,1356.8,39.9916990060408
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,4,1800,47,596.0,9.477365495013682,-0.5192901671346926,42.644200989720844,773.4,8.757054164894996,0.2064492780183477,135.40386175746806,1367.8,205.99573683847143
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,4,2000,47,604.4,9.347442171880653,-0.4533604460198539,46.52644307335827,769.8,8.239723664415687,0.17043142872425665,146.85045920650208,1373.2,221.82564785049763
8 : AV-WZ-0.75SRF,0.19,0.01,0.7,0.1,5,600,47,7.6,36.46706820882298,-1.738671952418736,0.0,547.0,50.13367057065774,0.12231958400718172,0.0,555.0,0.5357682003985453
