link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1)
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,4,1500,47,224.6,23.969180081994732,-3.9295492710384723,0.3976364532019718,1159.6,30.092507602573,0.3476275903065389,4.517583140186664,1382.6,20.26493726073614
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,4,1800,47,259.6,21.370185514896654,-2.438435229634597,33.11904858463009,1200.6,20.047432323336686,1.3333188618832146,67.63358579999112,1461.8,153.49540729091387
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,4,2000,47,231.0,22.144103789516457,-2.3940009017791386,45.70788564716665,1229.4,21.205411417928616,1.5522869912729074,76.58639477365827,1462.2,169.3634217468539
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,5,600,47,5.6,36.47468148856911,-1.0751322048390282,0.0,549.0,48.31751139871772,0.28721098805846773,0.0,555.2,0.5645330616017132
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,5,800,47,9.0,36.330929435661545,0.2661673602825787,0.0,723.8,47.41351420531195,0.4023559806332121,0.0,733.4,0.8675428423803305
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,5,1000,47,14.6,35.3380672041947,-0.49327984933406005,0.0,903.6,45.921255827418726,0.5361997350578483,0.000790960451977403,918.6,1.4709448030543606
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,5,1200,47,30.4,34.30885485214274,-2.386260164068333,0.0,1082.4,43.106949597400856,0.7743247454244878,0.0012161513701811758,1113.6,2.765190688178665
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,5,1500,47,151.6,25.660438941396528,-3.441292614527414,0.014550075013012467,1229.6,32.42736813702423,1.117369150840404,3.23326755685448,1380.0,17.569529498451487
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,5,1800,47,132.2,25.710833306661566,-2.571835308994829,15.858206149041788,1330.6,29.114780295225167,2.149978761740898,56.19869256489659,1464.2,139.37038083849183
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,5,2000,47,121.4,28.087869045791717,-2.6011141840837113,22.499328699237175,1357.6,29.96044487773303,2.1286805498795887,59.94571964737427,1479.0,148.33353603137357
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,6,600,47,6.2,36.86064393064113,1.070415504025321,0.0,548.4,48.65820394196287,0.3235716435981333,0.0,555.2,0.6517389459093195
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,6,800,47,8.4,36.57987176072051,0.430227823500123,0.0,724.4,47.80457201687835,0.4723637387587896,0.0,733.4,0.9962131439024791
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,6,1000,47,13.6,36.002510899891085,-0.6674098607792318,0.0,904.6,46.21596759386795,0.6938055315436883,0.0,918.6,1.742010735593618
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,6,1200,47,21.6,33.88753634931744,-2.024055148081274,0.0,1091.6,43.95511560317862,0.9272978375556228,0.0,1113.6,3.228868853355295
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,6,1500,47,91.8,28.500517220313895,-3.2853736082066844,0.022154761904761906,1290.0,34.719669450422664,1.5539698007642568,2.192828455637038,1381.6,19.037448809420347
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,6,1800,47,82.4,28.56558473803843,-3.099209594506904,15.12995425598059,1375.4,33.57330239273338,2.203457998758952,44.33152014079819,1458.4,123.62577554008219
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,6,2000,47,75.6,30.159591142799094,-2.6600985891207074,19.184937907620743,1385.4,33.90771310945397,2.3212614895627697,48.671135374923686,1460.8,133.04937875491427
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,7,600,47,7.0,36.80189371328428,-0.1372639961568459,0.0,547.6,48.57146977397217,0.28286757382956856,0.0,555.2,0.6201200235705825
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,7,800,47,9.0,36.12820559926907,0.2582291012137129,0.0,723.8,47.69628640374118,0.4108931404257448,0.0,733.4,0.9418258162455547
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,7,1000,47,20.0,35.89990837369291,-1.0301934932138535,0.0,898.2,46.142102193991285,0.5744622122439121,0.0,918.6,1.6178201237470062
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,7,1200,47,30.2,33.80237846919435,-2.628946437532328,0.0,1082.8,43.53994138300598,0.8092169783956713,0.0,1113.6,3.0557398005912573
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,7,1500,47,116.4,28.072713916974152,-3.558059152844341,0.0,1267.2,33.159796144868686,1.3229180179147078,1.7581715475303823,1382.8,17.099085172083115
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,7,1800,47,112.4,28.145056426130814,-2.6511339364101367,16.323597295484575,1357.2,31.12723623702202,2.1785019889001815,44.456745268296146,1471.4,124.30025212585699
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,7,2000,47,104.0,28.59483232702574,-2.8715295065182893,21.19577654963995,1369.4,31.619625921665943,2.1081325497248327,47.77701304138914,1473.6,132.9500173022886
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,8,600,47,6.8,36.43673074985871,1.0049272183003892,0.0,548.0,48.9204380048849,0.2499607648142454,0.0,555.2,0.7405713003723411
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,8,800,47,8.6,36.94852160428368,0.00019637925208924046,0.0,724.2,48.24498780602687,0.4266867805823436,0.0,733.4,1.0983191959191552
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,8,1000,47,14.2,35.84935351537628,-1.342576505164582,0.0,903.8,46.950123017655685,0.6030794621653358,0.0,918.6,1.8473671460156709
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,8,1200,47,17.2,34.613541978160924,-1.0864422344034719,0.0,1096.0,44.866015614112825,1.0181937979375568,0.0,1113.4,3.5495031940228543
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,8,1500,47,51.8,31.916385709424524,-3.4814233018432157,0.0,1330.2,38.84657665403241,1.8571404222716759,1.752142491107514,1381.8,18.98312255015309
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,8,1800,47,51.0,31.863293618026024,-2.742177901266193,8.047870596518191,1395.6,38.30323229012437,2.240523957020224,26.590747415990315,1446.6,98.37857020614278
8 : AV-WZ-0.4SRF,0,0.01,0.98,0.02,8,2000,47,52.8,32.153806760817695,-2.6017337927006516,10.535896443425901,1399.6,38.10406157392436,2.2367228800858854,28.770555353925364,1451.4,104.05846970635343
