link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1)
7 : AV-WZ,0,0.01,0.9,0.1,4,2000,43,453.0,16.128959983416188,-1.2055254699973892,41.84039735099299,909.0,13.126452896498135,0.4964326052856483,99.31969196919468,1369.0,190.02514022519586
7 : AV-WZ,0,0.01,0.9,0.1,5,600,43,6.0,39.398936382922145,-0.37138767457352007,0.0,545.0,48.24987374841554,0.28164807574625644,0.0,552.0,0.5607075621723003
7 : AV-WZ,0,0.01,0.9,0.1,5,800,43,17.0,37.76014562885125,-0.5995923708308868,0.0,713.0,47.80182898562709,0.2211098052862387,0.0,730.0,0.7017993347327223
7 : AV-WZ,0,0.01,0.9,0.1,5,1000,43,18.0,34.70988827330061,-3.558242712918869,0.0,881.0,45.83332884943352,0.4721795688826117,0.0,900.0,1.4394243038253156
7 : AV-WZ,0,0.01,0.9,0.1,5,1200,43,44.0,35.00687865667488,-3.5831874044272496,0.0,1025.0,43.56275641107991,0.5678184761965284,0.0,1072.0,2.3400435962325785
7 : AV-WZ,0,0.01,0.9,0.1,5,1500,43,215.0,23.417669364795174,-3.4978202220927876,0.0,1129.0,29.268587337595445,0.4951999422104693,1.4231178033658134,1344.0,14.871052840934267
7 : AV-WZ,0,0.01,0.9,0.1,5,1800,43,301.0,21.16918965713867,-2.3195768451789194,16.354152823920316,1106.0,20.2174710650885,0.9650693015683165,57.93282097649118,1409.0,143.11720314058124
7 : AV-WZ,0,0.01,0.9,0.1,5,2000,43,274.0,20.616726708015825,-2.1564614479415996,20.744890510948878,1139.0,20.956304815972548,1.3246413681632485,67.71194029850658,1417.0,156.34726207781839
7 : AV-WZ,0,0.01,0.9,0.1,6,600,43,4.0,32.929291006011006,-9.236005367044307,0.0,547.0,48.72438354171033,0.20737860966054947,0.0,552.0,0.6454613833454289
7 : AV-WZ,0,0.01,0.9,0.1,6,800,43,8.0,36.04384074162365,-1.034869460960862,0.0,722.0,48.09340511090632,0.3452105085015866,0.0,730.0,0.8430981728836461
7 : AV-WZ,0,0.01,0.9,0.1,6,1000,43,21.0,35.48506548366332,-3.1180173351930955,0.0,878.0,46.54349821311213,0.5557202862348757,0.0,900.0,1.42614780817294
7 : AV-WZ,0,0.01,0.9,0.1,6,1200,43,32.0,35.72917160538358,-1.3983429822833053,0.0,1038.0,44.396448814118266,0.5911719951902636,0.0,1072.0,2.5867681115917143
7 : AV-WZ,0,0.01,0.9,0.1,6,1500,43,183.0,24.3285699844721,-2.698034072951225,0.00819672131147541,1154.0,30.208191344004735,1.0999553417612504,1.0479202772963607,1334.0,17.85548801776449
7 : AV-WZ,0,0.01,0.9,0.1,6,1800,43,224.0,22.554543983991135,-2.440808645585239,11.395089285714247,1168.0,23.263078912360893,1.591243779373759,48.21789383561588,1395.0,132.77125999442347
7 : AV-WZ,0,0.01,0.9,0.1,6,2000,43,241.0,22.154145266938958,-2.0265133207851425,14.69087136929458,1149.0,21.85296232950927,1.4116077294252927,59.281201044385504,1390.0,149.31667709666488
7 : AV-WZ,0,0.01,0.9,0.1,7,600,43,5.0,32.871974527524195,-9.30966568048675,0.0,546.0,48.65750878442727,0.20222570029820275,0.0,552.0,0.6235687669764939
7 : AV-WZ,0,0.01,0.9,0.1,7,800,43,10.0,34.05211183350948,-1.6639251048251058,0.0,720.0,47.98891370931049,0.34621610296266153,0.0,730.0,0.8517621207234332
7 : AV-WZ,0,0.01,0.9,0.1,7,1000,43,30.0,35.82825511945501,-3.337901379214605,0.0,869.0,46.314987303983365,0.3574642292795436,0.0,900.0,1.4149814158891376
7 : AV-WZ,0,0.01,0.9,0.1,7,1200,43,37.0,35.91616531485477,-2.4760963693859597,0.0,1033.0,43.87978122061262,0.44824822496512134,0.0,1072.0,2.485339009664753
