link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1)
7 : AV-WZ,0,0.01,0.98,0.02,2,1800,47,82.6,32.11273147267862,-2.2231768233029543,40.36093933519267,1395.0,38.345854821731066,1.6758432519538495,79.39443144394872,1478.6,204.33411325095068
7 : AV-WZ,0,0.01,0.98,0.02,2,2000,47,84.8,32.26040288617996,-2.2949737168456017,91.58043513737555,1399.8,38.509468904578,1.5620643015663929,133.0855026487036,1485.0,285.31238736722725
7 : AV-WZ,0,0.01,0.98,0.02,3,600,47,3.2,36.948455565732004,1.650970112368364,0.0,550.6,49.62743236494855,0.17613779247395106,0.0,554.0,0.927955959505321
7 : AV-WZ,0,0.01,0.98,0.02,3,800,47,3.2,36.5613750358589,-0.037502191064314516,0.0,731.4,49.33933005398258,0.31514044933586594,0.0,734.8,1.5763782468812129
7 : AV-WZ,0,0.01,0.98,0.02,3,1000,47,3.2,35.904570822523645,-0.2845299873340898,0.0,914.8,48.85068279908146,0.4739475193574162,0.0,917.4,2.6990668543166683
7 : AV-WZ,0,0.01,0.98,0.02,3,1200,47,4.2,36.57621328360494,-1.0958330655641384,0.0,1108.4,48.12156639996332,0.7288732655408728,0.0,1112.2,5.625630760443492
7 : AV-WZ,0,0.01,0.98,0.02,3,1500,47,23.8,35.750481245292654,-1.64282082425057,0.0,1357.8,44.86225408169706,1.146802799528049,0.6295250508179743,1381.6,29.899385847025503
7 : AV-WZ,0,0.01,0.98,0.02,3,1800,47,65.4,34.014929684480215,-2.0230466994795218,34.921303480896725,1410.4,40.392844088461004,1.515479090061639,73.95109321152177,1475.2,203.85064289357697
7 : AV-WZ,0,0.01,0.98,0.02,3,2000,47,74.0,32.87668351368957,-2.1094037618664645,85.34290495822987,1400.0,39.20464971015038,1.6298142105913414,119.44620083739815,1475.0,274.93818494223444
7 : AV-WZ,0,0.01,0.98,0.02,4,600,47,2.6,29.1677026693509,0.8674859300358136,0.0,551.4,49.74296370092353,0.11088228064895889,0.0,554.0,0.9592900218797803
7 : AV-WZ,0,0.01,0.98,0.02,4,800,47,3.0,35.39313303769289,-0.6715206490954723,0.0,731.6,49.48964437177657,0.23625373157087023,0.0,734.6,1.6616826989877995
7 : AV-WZ,0,0.01,0.98,0.02,4,1000,47,3.0,36.62116480440129,0.6396967900799553,0.0,915.2,49.11498191391082,0.33415602523851085,0.0,917.4,2.8854091634081525
7 : AV-WZ,0,0.01,0.98,0.02,4,1200,47,2.8,36.40553026354878,-2.3243657579411368,0.0,1109.8,48.429776170408964,0.6054588920889484,0.0,1112.2,6.175811010036386
7 : AV-WZ,0,0.01,0.98,0.02,4,1500,47,17.4,36.692654197001445,-2.174933703640666,0.0,1360.2,45.51512843863839,1.0773988413963402,1.019643860211099,1377.0,34.58850404331512
7 : AV-WZ,0,0.01,0.98,0.02,4,1800,47,56.8,32.89577313141798,-2.6192783073493278,37.45837276190179,1402.6,41.30756562214912,1.379293672363121,72.42177747554972,1457.8,206.75286694179425
7 : AV-WZ,0,0.01,0.98,0.02,4,2000,47,44.0,34.83274885036516,-2.219954966407496,68.05146145124638,1403.0,42.4615434299175,1.4166484066064462,111.06330395188347,1446.8,262.11255179296467
7 : AV-WZ,0,0.01,0.98,0.02,5,600,47,2.8,38.18219562293584,2.1630485252029006,0.0,551.2,49.84297025236871,0.054242849768979494,0.0,554.0,0.9809676236390701
7 : AV-WZ,0,0.01,0.98,0.02,5,800,47,2.4,35.95005709156901,0.9761683024884208,0.0,732.2,49.61637065330644,0.16937010584522105,0.0,734.8,1.7099704772945636
7 : AV-WZ,0,0.01,0.98,0.02,5,1000,47,2.6,36.14049050216728,0.496001281845737,0.0,915.8,49.25983745063472,0.33868158497025525,0.0,917.4,3.0112153243476096
7 : AV-WZ,0,0.01,0.98,0.02,5,1200,47,2.2,27.70338598181572,-3.357332361901521,0.0,1110.4,48.4107738635641,0.6054005667930639,0.0,1112.2,6.470963833840012
7 : AV-WZ,0,0.01,0.98,0.02,5,1500,47,17.4,34.120581506415434,-2.9653424689419055,0.0,1351.8,45.420504955588065,1.0588238519554687,1.6788669780459542,1368.6,38.98940153348283
7 : AV-WZ,0,0.01,0.98,0.02,5,1800,47,48.6,33.423169859732745,-2.295729888440596,25.468134736851294,1400.6,42.200578979997346,1.3035247224702533,65.19214497800809,1449.2,197.73745854631906
7 : AV-WZ,0,0.01,0.98,0.02,5,2000,47,54.0,33.26512687643776,-2.8551532824300283,41.96646774024499,1397.6,41.735254747346936,1.313979712367518,88.22737219081701,1450.4,235.8753219437095
7 : AV-WZ,0,0.01,0.98,0.02,6,600,47,2.6,29.1677026693509,0.8674859300358136,0.0,551.4,49.867244175750635,0.05566990903555212,0.0,554.0,0.9901030382702075
7 : AV-WZ,0,0.01,0.98,0.02,6,800,47,2.2,35.43234844571429,0.18259935534467128,0.0,732.6,49.59903127197558,0.1987387022856291,0.0,734.6,1.7308513752702084
7 : AV-WZ,0,0.01,0.98,0.02,6,1000,47,2.4,36.23717847071045,0.3776528348819353,0.0,915.8,49.33178219407315,0.3098557229403391,0.0,917.4,3.007873864956797
7 : AV-WZ,0,0.01,0.98,0.02,6,1200,47,1.0,28.333088805755104,-2.78848515996422,0.0,1111.2,48.51463071553303,0.58456717026239,0.0,1111.8,6.708200093615522
7 : AV-WZ,0,0.01,0.98,0.02,6,1500,47,16.6,36.03532141446453,-1.801368655641486,0.0,1355.2,45.98061319720082,0.984516118265371,1.5295375521768537,1371.8,40.17210203651408
7 : AV-WZ,0,0.01,0.98,0.02,6,1800,47,41.2,34.54414847226785,-2.4058252637789197,14.606297251750096,1403.6,43.04962743157185,1.3594651605598316,54.53826041729034,1443.8,186.92387314123388
7 : AV-WZ,0,0.01,0.98,0.02,6,2000,47,42.4,34.495570039865314,-2.872572520336175,20.117693694477076,1400.6,42.68297388157055,1.286218709256131,65.84591744731438,1442.4,207.64991016963668
7 : AV-WZ,0,0.01,0.98,0.02,7,600,47,2.6,29.25032452542729,1.2684300843821414,0.0,551.4,49.878391036640814,0.0363347113151706,0.0,554.0,0.9862887442556447
7 : AV-WZ,0,0.01,0.98,0.02,7,800,47,2.0,35.99576863587071,0.9761683024884208,0.0,732.8,49.695995264185,0.18765834165014894,0.0,734.6,1.7256573477562942
7 : AV-WZ,0,0.01,0.98,0.02,7,1000,47,2.2,36.25810424272174,1.201401700011312,0.0,916.0,49.389027995475985,0.30882760888031946,0.0,917.4,3.089106225380775
7 : AV-WZ,0,0.01,0.98,0.02,7,1200,47,1.0,29.092370541739097,0.5486573293436982,0.0,1111.8,48.61995416697711,0.6323932245015771,0.0,1112.2,7.032942172925812
7 : AV-WZ,0,0.01,0.98,0.02,7,1500,47,11.2,35.98907179654411,-2.413753958313184,0.0,1358.0,46.01056726910092,0.9663472741975478,1.2826334215832063,1369.0,44.01613566918816
